,book
11152,14895281452
11153,20652986675
11154,30735580822
11155,30740835332
11156,30606164164
11157,30468215815
11158,30704993195
11159,22455914141
11160,30745837693
11161,374012430
11162,30285723649
11163,30132985966
11164,241899954
11165,30686597944
11166,83207534
11167,22619507708
11168,30651697972
11169,22020196047
11170,1165631406
11171,30353537536
11172,30607962136
11173,30278810066
11174,1028770198
11175,30604797019
11176,30381748100
11177,30038160344
11178,30588931075
11179,4956504932
11180,1144957912
11181,292831282
11182,30737599763
11183,30144506189
11184,30711697475
11185,30741558525
11186,30241450767
11187,30697821389
11188,30137485869
11189,22900850478
11190,30695185847
11191,30719277057
11192,22380780270
11193,30551327221
11194,30473754166
11195,30502249036
11196,22085977654
11197,30369276457
11198,15206397400
11199,30182465494
11200,5467385188
11201,71652978
11202,12566117193
11203,30685445134
11204,30424746057
11205,30698890862
11206,1178876540
11207,30715696777
11208,30737279428
11209,14486506638
11210,30137575956
11211,30601363494
11212,30716089130
11213,30603863229
11214,15300392045
11215,19327096148
11216,30265659067
11217,30601407189
11218,30697347816
11219,30575431821
11220,9367943396
11221,30696392383
11222,30369202793
11223,3352210933
11224,30019167231
11225,19142507232
11226,30743830089
11227,22815018510
11228,30149677692
11229,30698766224
11230,30276048604
11231,30745245293
11232,22863565592
11233,22893979674
11234,30286834407
11235,30257338663
11236,30531541197
11237,883261512
11238,30748204126
11239,30705594727
11240,21555533335
11241,30643181521
11242,3054593465
11243,30449575042
11244,30721279275
11245,346777536
11246,30740598477
11247,6021818281
11248,30698283475
11249,30596063843
11250,22786131867
11251,30722930624
11252,30532474680
11253,30665995676
11254,30011690974
11255,2845020489
11256,30749440189
11257,30210721400
11258,30035458572
11259,17116532055
11260,30552218087
11261,30709573362
11262,22586126486
11263,30548630654
11264,22505002884
11265,30687572705
11266,22620324926
11267,30494565286
11268,30661430004
11269,30310716674
11270,30745800728
11271,30699472458
11272,30509610735
11273,30699818424
11274,30489546740
11275,30387724391
11276,1028273705
11277,20113332880
11278,30739394113
11279,30315252782
11280,725518601
11281,30137482095
11282,12195060321
11283,30617407353
11284,22461374193
11285,30637744212
11286,30137500761
11287,1516574962
11288,30667376511
11289,30254449152
11290,30312809605
11291,22605163923
11292,30318981216
11293,30457626401
11294,30667595891
11295,30612074490
11296,30137486672
11297,30508974640
11298,30706044931
11299,30740333143
11300,30652509519
11301,14875257550
11302,22847510772
11303,18587672061
11304,30562790369
11305,30446655490
11306,30109121926
11307,30612306562
11308,30697803536
11309,30612805810
11310,30610590302
11311,16276914141
11312,22516131876
11313,20939451485
11314,30741108178
11315,20196081871
11316,22927716891
11317,30357467437
11318,94519859
11319,206835290
11320,30128412905
11321,30625825650
11322,30344062482
11323,22903501870
11324,30644141697
11325,30392942945
11326,30622646914
11327,30326864864
11328,125079360
11329,30605985359
11330,22778481807
11331,30729077150
11332,30741865673
11333,30725375737
11334,30403757378
11335,30223809000
11336,6021822032
11337,30616972958
11338,80650208
11339,30137478751
11340,30733507110
11341,30708271048
11342,30695788293
11343,30644484535
11344,30668217244
11345,18968066
11346,30620972900
11347,52958569
11348,30598314661
11349,30740399098
11350,1329938317
11351,20001367559
11352,21733172904
11353,30731116522
11354,10076655981
11355,30697816937
11356,16312342810
11357,30137472310
11358,22589351116
11359,22745556161
11360,30019225613
11361,30084533406
11362,30739866101
11363,778977190
11364,30277063388
11365,30642891026
11366,30275987487
11367,5642072660
11368,7770564510
11369,30661886492
11370,30442499220
11371,30318994942
11372,30407125616
11373,30699133111
11374,30551329920
11375,22552654860
11376,30741544532
11377,30310719224
11378,96728543
11379,30663721506
11380,30737157035
11381,30705617943
11382,30590972369
11383,30128864028
11384,30735710630
11385,30617725068
11386,3789839619
11387,30733564415
11388,59868080
11389,30567198187
11390,30575333149
11391,22609490519
11392,30324227990
11393,22085460690
11394,4373198754
11395,22903515677
11396,30716208035
11397,30326708578
11398,30271663962
11399,30745305109
11400,22920739679
11401,30637050896
11402,22454569052
11403,30648145409
11404,30446355027
11405,30577556633
11406,30450385803
11407,14781986165
11408,30365831615
11409,22505003806
11410,86167820
11411,30036162604
11412,30280648771
11413,30699628941
11414,30713314572
11415,7969265941
11416,2454295724
11417,17116496377
11418,30697634033
11419,17917054559
11420,4234295003
11421,30266355410
11422,30548482476
11423,30351985155
11424,1367851103
11425,1192965515
11426,30288368881
11427,30272354339
11428,30458517817
11429,30692706136
11430,30264365786
11431,30716842765
11432,30378478635
11433,8326463870
11434,30698852509
11435,30745079766
11436,30735254787
11437,30292251084
11438,30742626086
11439,18442252432
11440,30697588545
11441,30021807238
11442,5467441452
11443,1410348411
11444,30747744468
11445,30745841167
11446,30137591305
11447,30588794337
11448,1197960674
11449,30648285128
11450,2000944092
11451,5434713197
11452,30282666924
11453,1394872876
11454,30699410723
11455,30709004775
11456,30687472085
11457,30339267147
11458,17722732
11459,30735321433
11460,30697865057
11461,30698087403
11462,30718104650
11463,30271059879
11464,30742590131
11465,30268198795
11466,30744589216
11467,19997834498
11468,30569440588
11469,22678206534
11470,30662563944
11471,30699599400
11472,30401256336
11473,12754087774
11474,30512786483
11475,22494714197
11476,30740331821
11477,30558602483
11478,30265553104
11479,30137476935
11480,30230033951
11481,30711694202
11482,11157759558
11483,30426786230
11484,30137495378
11485,30624773125
11486,205518404
11487,30714205157
11488,11800510215
11489,10953754268
11490,30699593173
11491,30137479605
11492,5694445511
11493,13473864964
11494,30352119041
11495,30694786930
11496,30739767114
11497,767170136
11498,22044554945
11499,30577426496
11500,30575324159
11501,30737236545
11502,30268656683
11503,30748201319
11504,30737050902
11505,21910443178
11506,30698909535
11507,30698101970
11508,30591574561
11509,30505251011
11510,30738872791
11511,30330414672
11512,22422247188
11513,30615817657
11514,22862571373
11515,30697284719
11516,30372318650
11517,30711224385
11518,30699995468
11519,30602337631
11520,8858886409
11521,30267983860
11522,17116491009
11523,30515049043
11524,30671312909
11525,30137494438
11526,30502248550
11527,30276733635
11528,30557109277
11529,30137481198
11530,30697586283
11531,14781986565
11532,30268660200
11533,30137479615
11534,30474681139
11535,30144909835
11536,30613803224
11537,30469296972
11538,22330013354
11539,30667682165
11540,30295658266
11541,30648480553
11542,30708247986
11543,30738735150
11544,22532690115
11545,30707452678
11546,30717023034
11547,30731354275
11548,5526908200
11549,30426581021
11550,30266292191
11551,2916477462
11552,30470509625
11553,30665044822
11554,30664222117
11555,30575324928
11556,15517306699
11557,30617393816
11558,14560350016
11559,30649922042
11560,30272645658
11561,30491622150
11562,10939742892
11563,30699011802
11564,30569371911
11565,30137514605
11566,30204975080
11567,30699158769
11568,10535765908
11569,14958342120
11570,811555848
11571,30450065307
11572,30727703241
11573,30697731853
11574,30695830199
11575,30697622734
11576,30668127832
11577,30740924203
11578,30643778683
11579,30738981727
11580,30605951223
11581,22757110072
11582,30433201629
11583,30699220040
11584,30137544969
11585,30210968389
11586,30709180036
11587,30139058880
11588,30137477796
11589,30697810945
11590,30697319842
11591,30452711052
11592,30511367333
11593,30669902004
11594,30703673195
11595,30014581840
11596,30444243064
11597,30613438336
11598,30635250048
11599,30652072964
11600,30736436690
11601,3608630095
11602,30577429222
11603,30137568516
11604,30495196404
11605,30662173987
11606,11701122465
11607,30137499055
11608,22413245874
11609,30578915298
11610,30613741072
11611,30486545561
11612,22823718023
11613,30467000130
11614,30749489188
11615,22609904651
11616,30081749487
11617,30721053751
11618,896656915
11619,30697541426
11620,30247863048
11621,22413534570
11622,30096941333
11623,30709128071
11624,30077908551
11625,30080389942
11626,18885373319
11627,30211073184
11628,30523191132
11629,19278398116
11630,6901705092
11631,30170989197
11632,10404769007
11633,30137460186
11634,30738512060
11635,22513672719
11636,16643174395
11637,30697817968
11638,30361581826
11639,30617084040
11640,30601411955
11641,30734203836
11642,22859150760
11643,30543055240
11644,30554316996
11645,30705302826
11646,30740382706
11647,30280811195
11648,30137478760
11649,94519855
11650,30569975927
11651,22844626703
11652,1284941646
11653,14864826507
11654,19277666190
11655,4271573849
11656,30699165846
11657,30037404751
11658,30663898876
11659,22804152249
11660,30194058756
11661,30707128199
11662,30315250756
11663,30462734115
11664,30657514915
11665,30516936449
11666,30570534640
11667,372101460
11668,30738568395
11669,22322432622
11670,30647314414
11671,15571672876
11672,22665761602
11673,22609855716
11674,10090222862
11675,30649323664
11676,30420522408
11677,30749069722
11678,30137495368
11679,22398846220
11680,30738780493
11681,30125419695
11682,30268659374
11683,1014937727
11684,30551323569
11685,30500356409
11686,30709565376
11687,30504355904
11688,30697492085
11689,22853882087
11690,30406269934
11691,10187082688
11692,30603945997
11693,30234574699
11694,30671498185
11695,22880898178
11696,30744099274
11697,30045188971
11698,30551324253
11699,30665096960
11700,30358493372
11701,1245833238
11702,30457593380
11703,3860475444
11704,30197088310
11705,30711290081
11706,30253521313
11707,30137473209
11708,30210232242
11709,30468193987
11710,30385991848
11711,12481311791
11712,30737572262
11713,1396365945
11714,30048751326
11715,30652656541
11716,30185189044
11717,133460406
11718,30642540478
11719,416818656
11720,21088197784
11721,30721615370
11722,20073052302
11723,15997465651
11724,30137490606
11725,30686904095
11726,30419968880
11727,30575768047
11728,30117403562
11729,30601054120
11730,30724107774
11731,17666157560
11732,22412093560
11733,30444116483
11734,30632186890
11735,30697625127
11736,30750417976
11737,30737622532
11738,22531841505
11739,14050668918
11740,12291014127
11741,19814067686
11742,30137546934
11743,30488300938
11744,30496207684
11745,30270301031
11746,30690978600
11747,2845020491
11748,30733410282
11749,30699380715
11750,30697421747
11751,30551327231
11752,14116194511
11753,30594241405
11754,30732910518
11755,30352015316
11756,22682211802
11757,19182181963
11758,30647522558
11759,73525339
11760,30697853918
11761,603131527
11762,30631113178
11763,30608817854
11764,30711210209
11765,16116367014
11766,30699554926
11767,30739837466
11768,30430210491
11769,30727145647
11770,30029139826
11771,9863927080
11772,15226185250
11773,30733458749
11774,30587654525
11775,808361870
11776,30406088606
11777,9456737726
11778,30669038227
11779,30435061981
11780,5467321453
11781,30137468884
11782,30333375527
11783,30725194108
11784,30535469974
11785,30636203411
11786,30530806833
11787,30605799988
11788,30278772518
11789,30141993253
11790,30604882064
11791,30737607539
11792,30269810292
11793,30302331017
11794,30743853192
11795,30137465108
11796,30740328726
11797,30643005000
11798,18986741568
11799,22533195948
11800,22903508979
11801,30232527863
11802,30365575189
11803,30657596770
11804,30694501815
11805,30526131483
11806,14444081497
11807,30113650410
11808,30744835774
11809,18685931592
11810,30605247177
11811,12032400284
11812,4695783262
11813,30022196198
11814,30717712095
11815,30604164333
11816,30347327319
11817,30739222142
11818,30733438053
11819,5870450785
11820,30493613804
11821,30560891705
11822,30404026263
11823,30137477798
11824,30268660202
11825,30081532129
11826,30697815327
11827,19276952040
11828,30718353029
11829,30047854580
11830,30617194086
11831,30137481207
11832,30533805768
11833,30575384766
11834,30725178929
11835,30739539566
11836,22915406832
11837,13972437147
11838,30271229866
11839,7049342160
11840,30431535262
11841,30725194237
11842,30651485969
11843,7832580979
11844,22868366440
11845,30514019156
11846,30137542494
11847,30577410898
11848,30394039645
11849,30365693873
11850,30732877393
11851,12140374978
11852,30421221989
11853,30737179895
11854,30699629559
11855,30453281850
11856,22524127455
11857,30610115978
11858,22823910742
11859,30583277877
11860,30501220691
11861,30737669016
11862,9841085387
11863,14243851375
11864,14461326115
11865,11886995937
11866,1368818196
11867,30621652493
11868,30042032598
11869,30630094371
11870,2795335604
11871,30525475701
11872,893806131
11873,21263651192
11874,21366642688
11875,22765057347
11876,30493280001
11877,30037423670
11878,22672235791
11879,30366941194
11880,30723845947
11881,30266978600
11882,19003031511
11883,30688250155
11884,30588109134
11885,18884549957
11886,30081708040
11887,14084146570
11888,806147341
11889,30665650075
11890,30710703171
11891,30698765219
11892,30362112175
11893,30584867508
11894,30581656213
11895,30139053157
11896,30624967155
11897,958983259
11898,30630598036
11899,22522472140
11900,30752328910
11901,30737886595
11902,30266661480
11903,22513613126
11904,30532426690
11905,30687368607
11906,30732517701
11907,30057943319
11908,20478811901
11909,30433374185
11910,30605009313
11911,16905951321
11912,30726489250
11913,30406246427
11914,30272832053
11915,30573261110
11916,30733502494
11917,381789252
11918,30748574544
11919,30727717168
11920,30721278477
11921,30062568966
11922,19242752578
11923,4438884273
11924,4378991017
11925,30733178890
11926,30457692658
11927,30614886986
11928,30656776394
11929,30710802997
11930,30381795479
11931,30281972595
11932,30652441881
11933,118080872
11934,30042300658
11935,122559422
11936,30727508939
11937,22454538586
11938,30131085440
11939,30064429324
11940,30265480945
11941,30699393397
11942,30669028875
11943,17774198704
11944,30712538599
11945,30742305335
11946,8234036099
11947,30725171376
11948,30734512345
11949,9728007112
11950,30697803510
11951,119956640
11952,30699648225
